02,79181234582,20230123113823,20230123114050
02,79181234600,20230102010811,20230102011649
01,79181234582,20230122155142,20230122155850
02,79182222224,20230108051907,20230108053619
02,79505374724,20230128055657,20230128061349
01,79181234604,202301090918,20230109092823
02,79181234588,20230105072153,20230105072445
01,79181234571,20230121150923,20230121152609
02,79181234588,20230106172002,20230106173155
01,79181234598,20230118130213,20230118132036
02,79526475280,20230102085611,20230102090513
01,79094084584,20230115114457,20230115120345
02,79181111110,20230113174325,20230113175039
02,79181234592,20230106212217,20230106213716
01,79252232439,20230125060539,20230125060958
01,79181234591,20230127084847,20230127085047
02,79181111114,20230130092601,20230130093209
01,79181234592,20230108151811,202301081538
02,79181234585,20230115151154,20230115151620
01,79181234579,20230116230634,20230116232412
01,79181234574,20230123004413,20230123005353
01,79181234572,20230120233859,20230120234451
01,79265128397,20230115082211,20230115082528
01,79181111113,20230111112945,20230111114011
01,79181234590,20230124000815,20230124001823
02,79181234583,20230113151506,20230113153353
01,79181234598,20230111010043,20230111011523
01,79181234587,20230114084841,20230114090659
02,79181234601,20230101213743,20230101214139
01,79181234582,20230108134501,20230108140004
01,79181111113,20230109131612,20230109132923
01,79181234602,20230114140540,20230114142135
02,79182222220,20230129161441,20230129163316
02,79181234588,20230118121224,20230118122827
02,79245355556,20230117135235,20230117135631
02,79181111113,20230120084916,20230120090611
01,79181234607,20230112091134,20230112093040
01,79181234581,20230109173346,20230109175216
01,79359350300,20230102180756,20230102181437
01,79181234576,20230110045342,20230110050453
01,79181234591,20230116015353,20230116020118
01,79181234580,20230104085354,20230104090043
02,79181111113,20230115071028,20230115071501
02,79181234575,20230117162106,20230117162817
02,79181234592,20230108040201,20230108041428
02,79181234581,202301161435,20230116145456
01,79760283245,20230112032805,20230112034533
01,79598704310,20230117224224,20230117225734
01,79182222220,20230111020653,20230111021741
01,79181234582,20230107180729,20230107182140
02,79181234581,20230109092401,20230109094237
01,79181234577,20230124020717,20230124021122
01,79181234572,20230116125545,20230116131136
01,79182222224,20230123140239,20230123141712
02,79181111111,20230115171545,20230115173136
01,79181111114,20230117212235,20230117213701
01,79181234591,20230122062527,20230122063417
02,79181234591,20230127221856,20230127223821
02,79181234578,20230127001326,20230127002548
01,79181234573,20230109230707,20230109231722
01,79181234606,20230119205027,20230119210750
02,79181234582,20230104125926,20230104131738
02,79181111110,20230103194409,20230103200140
01,79181234603,20230118035130,20230118035812
01,79181111110,20230119083956,20230119085613
02,79181234587,20230114170125,20230114171923
02,79181234596,20230104140958,20230104141517
02,79181234603,20230103144321,20230103145738
02,79181234576,20230112113529,20230112114631
01,79181234568,20230121155153,20230121160512
02,79182222223,20230125123258,20230125124204
01,79181234578,20230130140241,20230130142023
01,79181234591,20230120221745,20230120222526
01,79619627288,20230106003920,20230106005322
01,79181234587,20230104190311,20230104192248
01,79181234587,20230129184308,20230129185852
02,79181234597,20230126024354,20230126025601
01,79182222222,20230115172926,20230115173624
01,79181234585,20230129212904,20230129214855
02,79181234606,20230117054911,20230117055824
02,79181234601,20230127151021,20230127152901
02,79181234568,20230107115104,20230107120336
02,79181234588,20230127050121,20230127050335
02,79181234586,20230128110428,20230128112058
02,79181234587,20230117102533,20230117102636
01,79182222221,20230120024353,20230120024612
02,79181234607,20230117081434,20230117082739
01,79182222223,20230110051538,20230110053533
02,79181234604,20230129050227,20230129051144
02,79181234602,20230117111805,20230117112928
01,79181234569,20230129231513,20230129233057
01,79335899330,20230121043326,20230121043626
01,79181234588,20230129111203,20230129111531
01,79181234577,20230121231652,20230121232555
02,79398336007,20230104132059,20230104133739
01,79181234578,20230121044432,20230121045049
01,79181234604,20230127132351,20230127134251
02,79181234567,20230110212128,20230110212416
02,79181234581,20230114081036,20230114082952
02,79181234596,20230107112259,20230107113153
02,79181234598,20230124191556,20230124193510
01,79945524505,20230114014557,20230114014942
01,79181234575,20230112025703,20230112031321
01,79181234567,20230121183825,20230121185413
01,79181234582,20230128084538,20230128085444
01,79181234585,20230104123833,20230104125523
01,79181111112,20230120134052,20230120134722
02,79181234597,20230124044654,20230124045951
02,79181234585,20230128100121,20230128101926
01,79181234582,20230104065004,20230104070618
01,79747821146,20230130050704,20230130050753
01,79081350948,202301121936,20230112194524
02,79181111113,20230111160118,20230111161340
01,79181234580,20230122080457,20230122081026
01,79181111111,20230113080005,20230113081148
01,79455742922,20230127150944,20230127152120
02,79181234578,20230125163303,20230125163745
01,79181234580,20230114193115,20230114193331
01,79181234585,20230129105526,20230129110839
01,79181234569,20230114181647,20230114183204
02,79181234605,20230117185512,20230117191038
01,79181234570,20230114042118,20230114043205
02,79181234583,20230103091137,20230103091211
02,79181234598,20230110222927,20230110224018
01,79181234607,20230114105420,20230114105515
01,79182222224,20230127002645,20230127003550
01,79181111114,20230111214506,20230111215144
02,79181234571,20230112020115,20230112020235
01,79182222222,20230102042204,20230102042605
01,79180000000,20230112071649,20230112072201
01,79210017003,20230116000233,20230116000947
02,79181234585,20230110193902,20230110194612
01,79182222220,20230115231447,20230115233238
01,79181234573,20230113100435,20230113100840
01,79181234600,20230123082346,20230123083257
02,79181234592,20230128162850,20230128164654
02,79181111114,20230128090248,20230128090911
01,79181234601,20230117174339,20230117180125
01,79181234602,20230104000402,20230104000811
01,79181234574,20230130020054,20230130021244
02,79181234604,20230108131310,20230108132844
02,79181234572,20230113080153,20230113080448
02,79181234574,20230126155723,20230126160351
02,79182222224,20230102073822,20230102074745
01,79181234567,20230118130347,20230118131843
01,79181234602,20230117173912,20230117174324
01,79181234607,20230106204935,20230106210532
01,79181234596,20230126005421,20230126011257
01,79182222220,20230117045540,20230117050848
02,79181234605,20230112055607,20230112061337
01,79851680871,20230117035826,20230117041430
02,79182222221,20230125212122,20230125213431
02,79181234568,20230127090909,20230127092042
02,79182222223,20230125133607,20230125134035
02,79182222223,20230106163702,20230106165107
01,79181234587,20230117213307,20230117215205
02,79181234584,20230108170301,20230108171943
01,79182222221,20230126201846,20230126202857
01,79181234571,20230101093846,20230101095132
02,79182222222,20230124143620,20230124145505
01,79181234601,20230125042611,20230125043258
01,79181234570,20230107041737,20230107043342
02,79842571441,20230112121341,20230112122722
02,79181234592,20230111193103,20230111194602
02,79181234606,20230119061631,20230119063501
02,79181111113,20230125144222,20230125144657
02,79181234606,20230118192122,20230118192953
02,79181234597,20230126175138,20230126180515
01,79181234581,20230111021016,20230111021811
01,79181234589,20230110205903,20230110211533
01,79181234603,20230122095204,20230122101059
02,79181234601,20230106052805,202301060532
01,79201219190,20230114032328,20230114032743
01,79976991711,20230125122624,20230125123535
02,79180000000,20230126230106,20230126231714
02,79181234583,20230128225627,20230128231230
01,79181234592,20230126052456,20230126054127
01,79182222221,20230105212323,20230105213630
02,79181234590,20230102190811,20230102191646
01,79181111110,20230129083123,202301290846
02,79182222223,20230114085649,20230114090848
02,79210017003,20230108011711,20230108013134
02,79181234600,20230116022552,20230116023647
01,79181234585,20230110032559,20230110034215
01,79181234568,20230125050415,20230125050435
01,79181111114,20230105031716,20230105032115
02,79181234574,20230124130629,20230124132446
01,79156767368,20230116201147,20230116201152
01,79181234570,20230125232346,20230125233330
02,79181234590,20230119165037,20230119165940
02,79181234589,20230122224732,20230122225617
01,79181234570,20230113174707,20230113175956
01,79582092629,20230127235002,20230127235959
01,79806240910,20230104200211,20230104201953
01,79181234584,20230122044924,20230122045007
01,79181234601,20230125045949,20230125051535
01,79181234583,20230121231538,20230121232047
02,79181234604,20230127015053,20230127015808
02,79181234574,20230102014751,20230102015301
01,79181234569,20230109124005,20230109125639
02,79181234581,20230108040853,20230108042517
02,79181234574,20230124052039,20230124052643
02,79181234585,20230128043428,20230128044457
02,79677592695,20230124191405,20230124193232
01,79441682479,20230121233956,20230121234422
01,79181234586,20230103195637,20230103195744
02,79181234598,20230125030832,20230125031223
02,79181234570,20230101193639,20230101195551
02,79180000000,20230115061249,20230115061903
02,79181234600,20230122224203,20230122224925
02,79181234591,20230110060404,20230110060908
01,79182222220,20230124071026,20230124071528
01,79181234580,20230108131301,20230108131634
01,79181234579,20230116112520,20230116112602
02,79527335665,20230108135159,20230108140102
01,79210017003,20230107193402,20230107194234
01,79022009543,20230123045540,20230123050131
02,79501640263,20230122060626,20230122061038
01,79181234601,20230129211947,20230129213802
01,79181234590,20230112023639,20230112025239
02,79547760531,20230105072513,20230105074443
01,79135240101,20230128221618,20230128222255
01,79210017003,20230104024835,20230104024909
01,79181234591,20230117063347,20230117065121
02,79181234596,20230122231614,20230122233453
02,79181234577,20230112070114,202301120705
01,79181234573,20230123131308,20230123132045
01,79181234587,20230111075117,20230111080430
01,79181234568,20230108103701,20230108105105
01,79181234571,20230128222623,20230128223250
02,79181234573,20230126062339,20230126063859
02,79181234573,20230102102712,20230102104650
01,79181234599,20230103151237,20230103152655
01,79181234576,20230107182722,20230107184135
02,79422027180,20230127190930,20230127191210
01,79181234596,20230117123933,20230117124605
02,79182222220,20230130131210,20230130132020
02,79182222223,20230110082849,20230110083927
02,79181234579,20230120021133,20230120021620
02,79181234603,20230111183156,20230111183818
02,79181234568,20230126123104,20230126123958
01,79182222222,20230129183642,20230129185207
02,79210017003,20230112081656,20230112082138
02,79350833139,20230117171419,20230117172310
01,79181234585,20230110210330,20230110211246
02,79181234596,20230105165311,20230105170202
01,79181234575,20230121015641,20230121015818
01,79181234605,20230118034856,20230118035957
02,79181234607,20230106072237,20230106072413
02,79182222224,20230104131526,20230104132243
02,79181234572,20230102190905,20230102192432
02,79180000000,20230125081427,20230125081847
01,79181234597,20230125050048,20230125052030
02,79181234581,20230115194317,20230115195547
01,79182222220,20230118195144,20230118200711
01,79181234578,20230128195534,20230128195930
02,79181111112,20230120112413,20230120114203
01,79181234599,20230108080014,20230108080436
01,79181234588,20230107184026,20230107185555
01,79182222220,20230102022105,20230102024019
01,79181234589,20230123083558,20230123085438
01,79181234581,20230115210353,20230115211830
01,79181111111,20230121123248,20230121123335
02,79302232271,20230119202058,20230119203328
01,79649932947,20230118170115,20230118171541
01,79181234602,20230123083325,20230123084307
01,79181111112,20230103193011,20230103194925
02,79181234585,20230104003823,20230104004833
01,79280605633,20230115152825,20230115154354
01,79181234583,20230107015343,20230107015608
02,79181234580,20230108204236,20230108204920
01,79181234591,20230123130825,20230123131053
02,79182222220,20230116211541,20230116212231
02,79182222222,20230122062443,20230122063117
02,79181234600,20230106140855,20230106142641
02,79182222221,20230102003254,202301020042
02,79181234579,20230121050525,20230121052227
01,79182222224,20230107114451,20230107114849
01,79181234572,20230121153758,20230121154014
01,79182222224,20230102060523,20230102060819
01,79181234570,20230116212526,20230116212901
02,79181111111,20230107040825,20230107041950
02,79181234576,20230111063119,20230111063730
01,79181234579,20230127202006,20230127203009
02,79181234575,20230121162917,20230121164613
02,79181234585,20230114211022,20230114212449
02,79181234572,20230108050647,20230108052239
01,79181234568,20230112185131,20230112185333
02,79181234587,20230102101013,20230102102842
02,79181234599,20230119080505,20230119082116
02,79181234601,20230123013654,20230123015342
01,79181234597,20230119043034,20230119043722
02,79874086046,20230115111318,20230115113246
01,79181111112,20230130110108,20230130111406
01,79202158922,20230123192234,20230123193632
01,79181111114,20230130174504,20230130175029
02,79182222221,20230114121048,20230114122616
02,79181234588,20230110153339,20230110154713
01,79181234583,20230104005137,20230104005624
02,79181111112,20230128123405,20230128125031
02,79181234604,20230104081753,20230104083321
01,79181234570,20230124060129,20230124060720
01,79181234596,20230118231002,20230118231638
02,79181234585,20230120063954,20230120065433
02,79182222220,20230118034141,20230118034817
01,79181234571,20230110000748,20230110001124
02,79181234585,20230111141646,20230111143421
02,79181234598,20230118104344,20230118105154
02,79181111110,20230103191418,20230103192757
02,79181234575,20230111132843,20230111134558
01,79181234591,20230121002109,202301210036
02,79181234597,20230125223735,20230125224516
02,79181111113,20230128202908,20230128203723
01,79181111114,20230108023623,20230108024101
02,79182222220,20230102072307,20230102072757
01,79181234582,20230101023758,20230101024006
02,79181234581,20230117013713,20230117015133
01,79181234573,20230101191053,20230101192337
02,79181234589,20230112224610,20230112230440
01,79181234579,20230102155217,20230102160043
01,79181234591,20230130032133,20230130032725
02,79181234590,20230114184440,20230114190206
02,79181234603,20230111224422,20230111225424
01,79181234591,20230106232803,20230106233552
01,79181234604,20230104182205,202301041841
01,79181234598,20230111192359,20230111193106
02,79181234573,20230119070416,20230119071236
02,79181234580,20230129130124,20230129131901
01,79181234603,20230120064839,20230120065103
02,79181234588,20230126001044,20230126002616
02,79180000000,20230124024217,20230124025253
02,79181111111,20230114215832,20230114221509
01,79181111114,20230116152432,20230116153659
01,79181234599,20230126184950,20230126190149
02,79181234606,20230107145345,20230107150535
01,79180000000,20230112213630,20230112213826
02,79181111113,20230116174609,20230116175657
01,79181234601,20230122141234,20230122141247
01,79181111110,20230107101408,20230107103147
01,79181234579,20230102091836,20230102092647
01,79172053830,20230118193546,20230118193801
01,79181234568,20230121031401,20230121031758
02,79181234596,20230126222812,20230126223426
02,79181234572,20230129140505,20230129140851
01,79181111113,20230116080844,20230116082420
01,79182222224,20230110110319,20230110110655
02,79181234603,20230116172521,20230116173735
02,79182222222,20230109123952,20230109125502
01,79181234607,20230105135119,20230105135130
01,79181234578,20230110231408,20230110233345
02,79181234607,20230124184809,20230124190620
01,79055293020,20230118160253,20230118162115
01,79181234605,20230130193917,20230130195326
02,79181234592,20230101082929,20230101083729
01,79181111114,20230108092012,20230108093924
02,79181234573,20230126162043,20230126163643
02,79181234604,20230102133358,20230102133521
01,79181234581,20230128031914,20230128032704
01,79181234576,20230107074511,20230107075844
02,79181234576,20230107133417,20230107134511
02,79181234603,20230115123542,20230115124755
01,79181234600,20230128185318,20230128190831
01,79181234604,20230121193001,20230121193525
01,79181234573,20230117150449,20230117151506
01,79181234579,20230107105634,20230107111341
01,79181111112,20230114204810,20230114210334
01,79181111111,20230129115046,20230129115737
01,79181234607,20230120161703,20230120162707
02,79181111114,20230128195202,20230128200654
02,79181234604,20230101085647,20230101090030
01,79181234575,20230114214452,20230114215833
02,79181111111,20230117092358,20230117094023
01,79181234585,20230108073719,20230108074159
02,79181234577,20230129032734,20230129033417
02,79182222224,20230104100357,20230104100750
02,79182222222,20230126183201,20230126183250
02,79181234602,20230103083308,20230103085018
01,79181234588,20230128004217,20230128005945
02,79181111114,20230126164925,20230126165827
01,79181234588,20230101014646,20230101020245
02,79181234604,20230116185736,20230116185916
02,79181234591,20230122050618,20230122051005
02,79181234601,20230119105427,20230119111117
01,79210017003,20230124093706,20230124094005
01,79034780635,20230101183133,20230101183702
01,79181234572,20230127082538,20230127084005
02,79181234581,20230129220922,20230129222751
01,79181111111,20230106152542,20230106154026
01,79181234599,20230112112629,20230112114430
02,79181234579,20230126055844,20230126061526
01,79181234572,20230112200344,20230112201921
01,79182222223,20230108094851,20230108095653
01,79181234597,20230114162435,20230114162852
02,79181234583,20230114175641,20230114180509
01,79180000000,20230117041949,20230117043108
02,79181234603,20230104020450,20230104021917
02,79181234597,20230124132016,20230124132301
02,79181234589,20230125070803,20230125070916
01,79181234605,20230119031514,20230119031951
02,79181234576,20230101070643,20230101071754
02,79181234602,20230121184337,20230121185228
02,79181234567,20230117230232,20230117230459
02,79182222224,20230113022952,20230113024036
02,79181234600,20230104125059,20230104130636
01,79181234580,20230128051758,20230128052646
01,79181234605,20230125112838,20230125113222
01,79181111112,20230123150419,202301231523
02,79181234605,20230129080704,20230129080744
01,79181234602,20230117010355,20230117011258
01,79181234583,20230125174601,20230125180240
01,79181111113,20230114222337,20230114223735
01,79181234581,20230113201934,20230113203453
01,79181234600,20230112103207,20230112103531
02,79181234569,20230103203923,20230103205908
01,79181234583,20230114021229,202301140230
01,79181234574,20230113151524,20230113152659
01,79181234577,20230125083938,20230125085405
02,79181234580,20230117204036,20230117204041
02,79181234578,20230115145426,20230115145616
01,79180000000,20230103115121,20230103120119
01,79181234599,20230128081857,20230128083535
01,79181234576,20230116121251,20230116122935
02,79181234603,20230107081636,20230107081847
02,79181234602,20230102084923,20230102090543
01,79181111110,20230130104652,20230130110247
01,79181234567,20230121092214,20230121094058
02,79182222221,20230110031308,20230110031743
01,79210017003,20230102122306,20230102124044
01,79181111110,20230124065118,20230124065734
01,79181234580,20230107062558,20230107064258
01,79181234604,20230110004530,20230110004829
01,79181234602,20230104150643,20230104151519
01,79803119717,20230118123726,20230118124134
01,79181234598,20230123105237,20230123111105
02,79182222224,20230119163901,20230119165417
01,79180000000,20230118095808,20230118101730
02,79181234583,20230121212337,20230121212445
01,79181234569,20230117224729,20230117224919
02,79608653292,20230130152614,20230130153849
01,79181111111,20230126070255,20230126070608
01,79181234582,20230103083729,20230103084726
02,79210017003,20230112004748,20230112005427
01,79181234589,20230108081026,20230108081743
01,79181234602,20230125114929,20230125115347
01,79181111112,20230101142929,20230101144038
02,79182222224,20230119064201,20230119064422
02,79181234604,20230117194935,20230117195253
02,79181234585,20230105182158,20230105184054
01,79181234568,20230117092709,20230117094423
01,79181234607,20230128101111,20230128101115
02,79181234583,20230105183911,20230105185642
01,79181234583,20230128112522,20230128113326
02,79182222220,20230115095357,20230115101036
01,79210017003,20230109020820,20230109021630
01,79181234585,20230104042442,20230104043724
02,79181234584,20230109102801,20230109104406
01,79182222223,20230117123252,20230117123551
02,79181234569,20230116053211,20230116054526
02,79754112503,20230104230653,20230104230823
02,79181111112,20230110070935,20230110072840
01,79181234574,20230114180444,20230114181911
02,79181234602,20230114080039,20230114081019
02,79181234602,20230123125423,20230123130038
01,79709608098,20230121153007,20230121153637
02,79181111113,20230123034755,20230123035312
01,79181234580,20230115135718,20230115140219
02,79181234572,20230106012434,20230106013649
01,79553473372,20230127033514,20230127034746
02,79181234602,20230103011008,20230103011407
01,79181234582,20230125205005,20230125210452
01,79181111112,20230103210732,20230103211853
01,79181234590,20230113033025,20230113034756
01,79181234592,20230110010851,20230110011304
01,79182222224,20230122053522,20230122054212
01,79181234591,20230125014056,20230125015958
01,79181111111,20230123113744,202301231154
02,79181234597,20230104191656,20230104191728
01,79181234599,20230121190136,20230121190742
02,79182222220,20230109081919,20230109082037
01,79181234589,20230104045806,20230104051529
02,79181234605,20230110182548,20230110183146
01,79181234607,20230119110652,20230119110815
02,79181234569,20230104175804,20230104180547
02,79182222222,20230125153144,20230125155024
01,79181234575,20230117113714,20230117114611
01,79181234587,20230112140235,20230112141140
02,79181234567,20230122095017,20230122100358
01,79181234590,20230121162504,20230121163910
01,79182222222,20230102063926,20230102064444
02,79013468027,202301032150,20230103215430
02,79181234567,20230125151111,20230125152024
01,79181234592,20230115102751,20230115104039
02,79181234583,20230127161648,20230127163154
02,79182222221,20230105191704,20230105192432
01,79181234584,20230101014351,20230101015527
01,79181234603,20230129064301,20230129064749
02,79181234592,20230122215851,20230122220537
02,79181111113,20230125220658,20230125221605
01,79181234575,20230103171325,20230103172041
02,79181234602,20230114220529,20230114222201
02,79181234567,20230128065750,20230128071552
02,79182222221,20230125060855,20230125061520
01,79181234568,20230113180636,20230113180852
02,79181234582,20230113132029,20230113133815
02,79181234588,20230126041340,20230126042329
01,79181234581,20230115045642,20230115051101
02,79182222224,20230126204516,20230126204739
02,79181234571,20230119162039,20230119163351
01,79866442482,20230109165040,20230109170113
02,79182222223,20230128163036,20230128164017
01,79182222221,20230103080445,20230103081621
01,79180000000,20230106032337,20230106033753
02,79570295644,20230118110334,20230118111130
02,79182222224,20230123185934,20230123190732
02,79181234575,20230115210723,20230115212033
02,79182222223,20230108073541,20230108073818
01,79181234605,20230101070914,20230101071005
01,79181234601,20230111102245,20230111102352
01,79181234570,20230111113910,20230111115803
02,79181234602,20230123235619,20230123235831
01,79181234589,20230113083644,202301130854
02,79181234596,20230111010554,20230111012217
02,79181234591,20230113083338,20230113083510
02,79181234602,20230108155152,20230108160836
02,79181234592,20230114055653,20230114061002
01,79211385979,20230101151013,20230101151705
02,79181234601,20230111003933,20230111004004
01,79181234579,20230115225053,20230115230939
01,79181234598,20230115052402,20230115053851
01,79181234591,20230119060532,20230119062440
01,79181234586,20230102233208,20230102234541
02,79182222220,20230104081514,20230104083501
01,79181234580,20230108134654,20230108135635
01,79182222220,20230121044925,20230121050814
01,79181234590,20230104073013,20230104074706
02,79181234602,20230106201933,20230106202349
02,79181234601,20230126012253,20230126013419
01,79181234604,20230125095028,20230125100307
02,79181234578,20230127010150,20230127011353
02,79181234583,20230115233328,20230115235056
01,79181234576,20230110123936,20230110124155
01,79181234569,20230127212533,20230127213055
01,79181234576,20230109220027,20230109220142
01,79181234577,20230102221017,20230102222418
01,79181234587,20230102165836,20230102170830
02,79181234585,20230124155806,20230124160852
01,79181234578,20230125072528,20230125072808
01,79181234577,20230130101708,20230130102152
01,79181234571,20230112133745,20230112134341
02,79210017003,20230110190123,20230110190129
02,79181234568,20230116223923,20230116225354
01,79181111113,20230113030327,20230113030406
02,79181234572,202301131616,20230113161920
02,79182222220,20230107171833,20230107173410
02,79181234607,20230103222349,20230103224340
02,79181234599,20230115014313,20230115015001
01,79181111111,20230111062308,20230111063456
01,79181234584,20230108164507,20230108164938
01,79181234587,20230111094826,20230111100344
02,79181234587,20230103172520,20230103172909
01,79182222222,20230130003518,20230130004922
01,79182222221,20230125043142,20230125044901
02,79180000000,20230105183312,20230105183722
01,79210017003,20230125141934,20230125143237
01,79181234601,20230115220111,20230115220438
01,79181111114,20230102004911,20230102005441
02,79181234606,20230118005654,20230118011534
02,79181111113,20230120045419,20230120050345
02,79181234573,20230107232748,20230107234615
01,79181234585,20230110223931,20230110224517
01,79181234578,20230116171940,20230116172712
01,79181234568,20230101142127,20230101142952
02,79241242863,20230104081241,20230104081525
01,79182222222,20230116102841,20230116104206
02,79181111112,20230119135610,20230119135920
01,79210017003,20230104074238,20230104074807
01,79181234571,20230117105321,20230117110046
02,79210017003,20230126223714,20230126223958
01,79181234582,20230114193010,20230114193755
02,79182222224,20230102072229,20230102073417
01,79181234589,20230125140935,20230125142833
02,79181234592,20230127082403,20230127083549
02,79181234587,20230125154318,20230125155249
02,79181111114,20230113031853,20230113032539
01,79182222224,20230125142739,20230125144613
01,79180000000,20230128044412,20230128045211
02,79180000000,20230107102508,20230107104402
01,79852267590,20230107203626,20230107205234
01,79182222223,20230119205123,20230119211008
01,79916960586,20230116105407,20230116110818
02,79182222224,20230111163106,20230111163138
01,79181234598,20230126075844,20230126080402
02,79181111110,20230125171312,20230125173241
02,79410149645,20230118125216,20230118130940
01,79181111114,20230117160834,20230117161733
01,79182222221,20230101034101,20230101035049
02,79181234588,20230126133310,20230126135230
01,79182222221,20230128141022,20230128141958
01,79181234599,20230118144129,20230118145715
02,79789429146,20230121070117,20230121071004
02,79181234582,20230121081217,20230121082015
01,79181234567,20230117135759,20230117141439
02,79181234573,20230110204629,202301102048
01,79181234589,20230124032912,20230124033310
01,79182222222,20230117171829,20230117173132
01,79181234577,20230104204029,20230104204202
02,79533991451,20230114105921,20230114105932
02,79181234597,20230126040501,20230126041910
02,79182222223,20230119200938,20230119202839
02,79181234571,20230106103252,20230106105150
02,79182222222,20230113192945,20230113193159
02,79182222224,20230108201319,20230108202839
02,79181234592,20230103002130,20230103003720
01,79182222223,20230130161250,20230130162519
01,79180000000,20230130230626,20230130231707
02,79181111110,20230117104737,20230117105556
01,79755171429,20230121215648,20230121221056
02,79181234576,20230108042709,20230108044652
01,79181234600,20230126200522,202301262023
01,79181234579,20230108023841,20230108025747
02,79180000000,202301051135,20230105115218
02,79181234602,20230127042502,20230127043343
01,79181234568,20230103211418,20230103212350
01,79181234597,20230123101303,20230123102612
02,79210017003,20230103133345,20230103134647
02,79181234569,20230103193218,20230103193922
02,79181234583,20230106172308,20230106174001
01,79181234569,20230104073933,20230104075108
02,79181234584,20230106160036,20230106161555
01,79182222223,20230125065553,20230125070258
01,79181234572,20230115110033,20230115111916
02,79181111114,20230112172910,20230112174608
02,79182222221,20230111142307,202301111436
01,79483166232,20230120171430,20230120172550
01,79181234576,20230117141637,20230117142949
02,79181111112,20230127041517,20230127042231
02,79218902258,20230128235215,20230128235453
02,79180000000,20230119132840,20230119133805
01,79181234589,20230127042748,20230127044146
02,79181111111,20230112071506,20230112073430
02,79181234579,20230122202511,20230122203043
02,79181234588,20230122090137,20230122090319
01,79181111113,20230115010615,20230115011301
01,79181234588,20230115133905,20230115135837
01,79181234605,20230101214705,20230101220530
02,79180000000,20230108011338,20230108012828
02,79724262408,20230109100140,20230109100436
01,79180000000,20230108040402,20230108040605
01,79181234596,20230103230829,20230103231623
01,79181234602,20230121162455,20230121162837
01,79181234597,20230105051527,20230105053033
